"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=203] [kQuality=204] (HSLocalMDS)","HSLMDS [k=203] [kQuality=204] (HSLocalMDS)","HSLMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,286.788,0.89,NA,NA,NA,NA,NA,68,49.882,0.734,0.456
"HSLMDS [k=203] [kQuality=205] (HSLocalMDS)","HSLMDS [k=203] [kQuality=205] (HSLocalMDS)","HSLMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,287.662,0.89,NA,NA,NA,NA,NA,68,49.882,0.734,0.456
"HSLMDS [k=203] [kQuality=206] (HSLocalMDS)","HSLMDS [k=203] [kQuality=206] (HSLocalMDS)","HSLMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,287.071,0.89,NA,NA,NA,NA,NA,68,49.882,0.734,0.456
"HSLMDS [k=212] [kQuality=209] (HSLocalMDS)","HSLMDS [k=212] [kQuality=209] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,363.364,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=210] (HSLocalMDS)","HSLMDS [k=212] [kQuality=210] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,362.848,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=211] (HSLocalMDS)","HSLMDS [k=212] [kQuality=211] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,363.179,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=212] (HSLocalMDS)","HSLMDS [k=212] [kQuality=212] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,363.37,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=213] (HSLocalMDS)","HSLMDS [k=212] [kQuality=213] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,362.857,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=214] (HSLocalMDS)","HSLMDS [k=212] [kQuality=214] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,363.298,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=212] [kQuality=215] (HSLocalMDS)","HSLMDS [k=212] [kQuality=215] (HSLocalMDS)","HSLMDS (HSLocalMDS)",212,NA,0.76,0.53,1,NA,363.488,0.822,NA,NA,NA,NA,NA,72,52.228,0.725,0.432
"HSLMDS [k=220] [kQuality=217] (HSLocalMDS)","HSLMDS [k=220] [kQuality=217] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,333.824,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=218] (HSLocalMDS)","HSLMDS [k=220] [kQuality=218] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,333.474,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=219] (HSLocalMDS)","HSLMDS [k=220] [kQuality=219] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,333.686,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=220] (HSLocalMDS)","HSLMDS [k=220] [kQuality=220] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,332.897,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=221] (HSLocalMDS)","HSLMDS [k=220] [kQuality=221] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,332.997,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=222] (HSLocalMDS)","HSLMDS [k=220] [kQuality=222] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,333.175,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=220] [kQuality=223] (HSLocalMDS)","HSLMDS [k=220] [kQuality=223] (HSLocalMDS)","HSLMDS (HSLocalMDS)",220,NA,0.78,0.57,1,NA,333.35,0.863,NA,NA,NA,NA,NA,68,50.236,0.739,0.461
"HSLMDS [k=228] [kQuality=225] (HSLocalMDS)","HSLMDS [k=228] [kQuality=225] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.493,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=226] (HSLocalMDS)","HSLMDS [k=228] [kQuality=226] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.552,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=227] (HSLocalMDS)","HSLMDS [k=228] [kQuality=227] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.545,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=228] (HSLocalMDS)","HSLMDS [k=228] [kQuality=228] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.106,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=229] (HSLocalMDS)","HSLMDS [k=228] [kQuality=229] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.498,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=230] (HSLocalMDS)","HSLMDS [k=228] [kQuality=230] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.817,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=228] [kQuality=231] (HSLocalMDS)","HSLMDS [k=228] [kQuality=231] (HSLocalMDS)","HSLMDS (HSLocalMDS)",228,NA,0.78,0.56,1,NA,274.631,0.849,NA,NA,NA,NA,NA,68,50.248,0.739,0.461
"HSLMDS [k=237] [kQuality=234] (HSLocalMDS)","HSLMDS [k=237] [kQuality=234] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.77,0.54,1,NA,293.796,0.849,NA,NA,NA,NA,NA,52,34.045,0.655,0.442
"HSLMDS [k=237] [kQuality=235] (HSLocalMDS)","HSLMDS [k=237] [kQuality=235] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.77,0.55,1,NA,497.285,0.863,NA,NA,NA,NA,NA,52,34.313,0.66,0.448
"HSLMDS [k=237] [kQuality=236] (HSLocalMDS)","HSLMDS [k=237] [kQuality=236] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.78,0.56,1,NA,400.607,0.836,NA,NA,NA,NA,NA,60,41.984,0.7,0.455
"HSLMDS [k=237] [kQuality=237] (HSLocalMDS)","HSLMDS [k=237] [kQuality=237] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.76,0.51,1,NA,462.481,0.781,NA,NA,NA,NA,NA,77,54.939,0.713,0.399
"HSLMDS [k=237] [kQuality=238] (HSLocalMDS)","HSLMDS [k=237] [kQuality=238] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.78,0.56,1,NA,400.269,0.836,NA,NA,NA,NA,NA,60,41.984,0.7,0.455
"HSLMDS [k=237] [kQuality=239] (HSLocalMDS)","HSLMDS [k=237] [kQuality=239] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.76,0.51,1,NA,463.261,0.781,NA,NA,NA,NA,NA,77,54.939,0.713,0.399
"HSLMDS [k=237] [kQuality=240] (HSLocalMDS)","HSLMDS [k=237] [kQuality=240] (HSLocalMDS)","HSLMDS (HSLocalMDS)",237,NA,0.76,0.51,1,NA,463.144,0.781,NA,NA,NA,NA,NA,77,54.939,0.713,0.399
"HSLMDS [k=245] [kQuality=242] (HSLocalMDS)","HSLMDS [k=245] [kQuality=242] (HSLocalMDS)","HSLMDS (HSLocalMDS)",245,NA,0.79,0.57,1,NA,281.185,0.822,NA,NA,NA,NA,NA,81,62.037,0.766,0.435
"HSLMDS [k=245] [kQuality=243] (HSLocalMDS)","HSLMDS [k=245] [kQuality=243] (HSLocalMDS)","HSLMDS (HSLocalMDS)",245,NA,0.79,0.57,1,NA,281.136,0.822,NA,NA,NA,NA,NA,81,62.037,0.766,0.435
"HSLMDS [k=245] [kQuality=244] (HSLocalMDS)","HSLMDS [k=245] [kQuality=244] (HSLocalMDS)","HSLMDS (HSLocalMDS)",245,NA,0.78,0.56,1,NA,408.816,0.822,NA,NA,NA,NA,NA,76,55.724,0.733,0.423
"HSLMDS [k=245] [kQuality=245] (HSLocalMDS)","HSLMDS [k=245] [kQuality=245] (HSLocalMDS)","HSLMDS (HSLocalMDS)",245,NA,0.78,0.55,1,NA,105.526,0.918,NA,NA,NA,NA,NA,53,35.537,0.671,0.454
"HSLMDS [k=28] [kQuality=25] (HSLocalMDS)","HSLMDS [k=28] [kQuality=25] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,188.257,0.986,NA,NA,NA,NA,NA,43,25.74,0.599,0.423
"HSLMDS [k=28] [kQuality=26] (HSLocalMDS)","HSLMDS [k=28] [kQuality=26] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,382.984,0.986,NA,NA,NA,NA,NA,43,25.744,0.599,0.423
"HSLMDS [k=28] [kQuality=27] (HSLocalMDS)","HSLMDS [k=28] [kQuality=27] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,382.6,0.986,NA,NA,NA,NA,NA,43,25.744,0.599,0.423
"HSLMDS [k=28] [kQuality=28] (HSLocalMDS)","HSLMDS [k=28] [kQuality=28] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,253.824,0.986,NA,NA,NA,NA,NA,38,21.972,0.578,0.423
"HSLMDS [k=28] [kQuality=29] (HSLocalMDS)","HSLMDS [k=28] [kQuality=29] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,200.577,0.986,NA,NA,NA,NA,NA,38,21.972,0.578,0.423
"HSLMDS [k=28] [kQuality=30] (HSLocalMDS)","HSLMDS [k=28] [kQuality=30] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,382.807,0.986,NA,NA,NA,NA,NA,43,25.744,0.599,0.423
"HSLMDS [k=28] [kQuality=31] (HSLocalMDS)","HSLMDS [k=28] [kQuality=31] (HSLocalMDS)","HSLMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,383.204,0.986,NA,NA,NA,NA,NA,43,25.744,0.599,0.423
"HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS [k=3] [kQuality=1] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,75.996,0.986,NA,NA,NA,NA,NA,40,21.077,0.527,0.364
"HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS [k=3] [kQuality=2] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,36.653,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS [k=3] [kQuality=3] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,36.57,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS [k=3] [kQuality=4] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,36.503,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS [k=3] [kQuality=5] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,36.546,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS [k=3] [kQuality=6] (HSLocalMDS)","HSLMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,75.429,0.986,NA,NA,NA,NA,NA,40,21.077,0.527,0.364
"HSLMDS [k=36] [kQuality=33] (HSLocalMDS)","HSLMDS [k=36] [kQuality=33] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,258.372,0.973,NA,NA,NA,NA,NA,42,25.341,0.603,0.432
"HSLMDS [k=36] [kQuality=34] (HSLocalMDS)","HSLMDS [k=36] [kQuality=34] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,379.083,0.973,NA,NA,NA,NA,NA,42,25.333,0.603,0.432
"HSLMDS [k=36] [kQuality=35] (HSLocalMDS)","HSLMDS [k=36] [kQuality=35] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,279.999,0.973,NA,NA,NA,NA,NA,42,25.337,0.603,0.432
"HSLMDS [k=36] [kQuality=36] (HSLocalMDS)","HSLMDS [k=36] [kQuality=36] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,587.014,0.973,NA,NA,NA,NA,NA,42,25.337,0.603,0.432
"HSLMDS [k=36] [kQuality=37] (HSLocalMDS)","HSLMDS [k=36] [kQuality=37] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,279.893,0.973,NA,NA,NA,NA,NA,42,25.337,0.603,0.432
"HSLMDS [k=36] [kQuality=38] (HSLocalMDS)","HSLMDS [k=36] [kQuality=38] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,265.039,0.973,NA,NA,NA,NA,NA,42,25.341,0.603,0.432
"HSLMDS [k=36] [kQuality=39] (HSLocalMDS)","HSLMDS [k=36] [kQuality=39] (HSLocalMDS)","HSLMDS (HSLocalMDS)",36,NA,0.74,0.48,1,NA,279.296,0.973,NA,NA,NA,NA,NA,42,25.337,0.603,0.432
"HSLMDS [k=45] [kQuality=42] (HSLocalMDS)","HSLMDS [k=45] [kQuality=42] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,358.345,0.973,NA,NA,NA,NA,NA,47,29.154,0.62,0.428
"HSLMDS [k=45] [kQuality=43] (HSLocalMDS)","HSLMDS [k=45] [kQuality=43] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,323.604,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"HSLMDS [k=45] [kQuality=44] (HSLocalMDS)","HSLMDS [k=45] [kQuality=44] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,407.25,0.973,NA,NA,NA,NA,NA,44,26.764,0.608,0.429
"HSLMDS [k=45] [kQuality=45] (HSLocalMDS)","HSLMDS [k=45] [kQuality=45] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,491.802,0.973,NA,NA,NA,NA,NA,44,26.756,0.608,0.429
"HSLMDS [k=45] [kQuality=46] (HSLocalMDS)","HSLMDS [k=45] [kQuality=46] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,295.804,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"HSLMDS [k=45] [kQuality=47] (HSLocalMDS)","HSLMDS [k=45] [kQuality=47] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,322.918,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"HSLMDS [k=45] [kQuality=48] (HSLocalMDS)","HSLMDS [k=45] [kQuality=48] (HSLocalMDS)","HSLMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,357.835,0.973,NA,NA,NA,NA,NA,47,29.154,0.62,0.428
"HSLMDS [k=53] [kQuality=50] (HSLocalMDS)","HSLMDS [k=53] [kQuality=50] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,486.039,0.932,NA,NA,NA,NA,NA,53,34.618,0.653,0.437
"HSLMDS [k=53] [kQuality=51] (HSLocalMDS)","HSLMDS [k=53] [kQuality=51] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,303.735,0.932,NA,NA,NA,NA,NA,55,36.435,0.662,0.438
"HSLMDS [k=53] [kQuality=52] (HSLocalMDS)","HSLMDS [k=53] [kQuality=52] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,314.217,0.932,NA,NA,NA,NA,NA,55,36.431,0.662,0.438
"HSLMDS [k=53] [kQuality=53] (HSLocalMDS)","HSLMDS [k=53] [kQuality=53] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,352.596,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"HSLMDS [k=53] [kQuality=54] (HSLocalMDS)","HSLMDS [k=53] [kQuality=54] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,352.298,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"HSLMDS [k=53] [kQuality=55] (HSLocalMDS)","HSLMDS [k=53] [kQuality=55] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,281.472,0.932,NA,NA,NA,NA,NA,55,36.411,0.662,0.438
"HSLMDS [k=53] [kQuality=56] (HSLocalMDS)","HSLMDS [k=53] [kQuality=56] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,352.872,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"HSLMDS [k=61] [kQuality=58] (HSLocalMDS)","HSLMDS [k=61] [kQuality=58] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,253.961,0.945,NA,NA,NA,NA,NA,56,37.386,0.668,0.439
"HSLMDS [k=61] [kQuality=59] (HSLocalMDS)","HSLMDS [k=61] [kQuality=59] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,130.716,0.932,NA,NA,NA,NA,NA,61,41.988,0.688,0.439
"HSLMDS [k=61] [kQuality=60] (HSLocalMDS)","HSLMDS [k=61] [kQuality=60] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,147.915,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"HSLMDS [k=61] [kQuality=61] (HSLocalMDS)","HSLMDS [k=61] [kQuality=61] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,136.271,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"HSLMDS [k=61] [kQuality=62] (HSLocalMDS)","HSLMDS [k=61] [kQuality=62] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,135.781,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"HSLMDS [k=61] [kQuality=63] (HSLocalMDS)","HSLMDS [k=61] [kQuality=63] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,147.767,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"HSLMDS [k=61] [kQuality=64] (HSLocalMDS)","HSLMDS [k=61] [kQuality=64] (HSLocalMDS)","HSLMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,147.938,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"HSLMDS [k=70] [kQuality=67] (HSLocalMDS)","HSLMDS [k=70] [kQuality=67] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,168.594,0.904,NA,NA,NA,NA,NA,62,43.203,0.697,0.444
"HSLMDS [k=70] [kQuality=68] (HSLocalMDS)","HSLMDS [k=70] [kQuality=68] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,198.299,0.904,NA,NA,NA,NA,NA,62,43.203,0.697,0.444
"HSLMDS [k=70] [kQuality=69] (HSLocalMDS)","HSLMDS [k=70] [kQuality=69] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,201.2,0.904,NA,NA,NA,NA,NA,62,43.211,0.697,0.444
"HSLMDS [k=70] [kQuality=70] (HSLocalMDS)","HSLMDS [k=70] [kQuality=70] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,177.863,0.904,NA,NA,NA,NA,NA,62,43.211,0.697,0.444
"HSLMDS [k=70] [kQuality=71] (HSLocalMDS)","HSLMDS [k=70] [kQuality=71] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,198.147,0.904,NA,NA,NA,NA,NA,62,43.203,0.697,0.444
"HSLMDS [k=70] [kQuality=72] (HSLocalMDS)","HSLMDS [k=70] [kQuality=72] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,178.087,0.904,NA,NA,NA,NA,NA,62,43.211,0.697,0.444
"HSLMDS [k=70] [kQuality=73] (HSLocalMDS)","HSLMDS [k=70] [kQuality=73] (HSLocalMDS)","HSLMDS (HSLocalMDS)",70,NA,0.76,0.52,1,NA,198.142,0.904,NA,NA,NA,NA,NA,62,43.203,0.697,0.444
"HSLMDS [k=78] [kQuality=75] (HSLocalMDS)","HSLMDS [k=78] [kQuality=75] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,272.498,0.904,NA,NA,NA,NA,NA,61,42.366,0.695,0.446
"HSLMDS [k=78] [kQuality=76] (HSLocalMDS)","HSLMDS [k=78] [kQuality=76] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,149.384,0.904,NA,NA,NA,NA,NA,60,41.451,0.691,0.446
"HSLMDS [k=78] [kQuality=77] (HSLocalMDS)","HSLMDS [k=78] [kQuality=77] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,214.37,0.904,NA,NA,NA,NA,NA,60,41.431,0.691,0.446
"HSLMDS [k=78] [kQuality=78] (HSLocalMDS)","HSLMDS [k=78] [kQuality=78] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,209.312,0.904,NA,NA,NA,NA,NA,60,41.451,0.691,0.446
"HSLMDS [k=78] [kQuality=79] (HSLocalMDS)","HSLMDS [k=78] [kQuality=79] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,213.723,0.904,NA,NA,NA,NA,NA,60,41.431,0.691,0.446
"HSLMDS [k=78] [kQuality=80] (HSLocalMDS)","HSLMDS [k=78] [kQuality=80] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,214.733,0.904,NA,NA,NA,NA,NA,60,41.431,0.691,0.446
"HSLMDS [k=78] [kQuality=81] (HSLocalMDS)","HSLMDS [k=78] [kQuality=81] (HSLocalMDS)","HSLMDS (HSLocalMDS)",78,NA,0.76,0.52,1,NA,153.146,0.904,NA,NA,NA,NA,NA,61,42.398,0.695,0.446
"HSLMDS [k=86] [kQuality=83] (HSLocalMDS)","HSLMDS [k=86] [kQuality=83] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.465,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=84] (HSLocalMDS)","HSLMDS [k=86] [kQuality=84] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.638,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=85] (HSLocalMDS)","HSLMDS [k=86] [kQuality=85] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.173,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=86] (HSLocalMDS)","HSLMDS [k=86] [kQuality=86] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.392,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=87] (HSLocalMDS)","HSLMDS [k=86] [kQuality=87] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.535,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=88] (HSLocalMDS)","HSLMDS [k=86] [kQuality=88] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.5,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=86] [kQuality=89] (HSLocalMDS)","HSLMDS [k=86] [kQuality=89] (HSLocalMDS)","HSLMDS (HSLocalMDS)",86,NA,0.78,0.55,1,NA,183.495,0.904,NA,NA,NA,NA,NA,69,51.24,0.743,0.461
"HSLMDS [k=95] [kQuality=92] (HSLocalMDS)","HSLMDS [k=95] [kQuality=92] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.729,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=93] (HSLocalMDS)","HSLMDS [k=95] [kQuality=93] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.768,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=94] (HSLocalMDS)","HSLMDS [k=95] [kQuality=94] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.828,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=95] (HSLocalMDS)","HSLMDS [k=95] [kQuality=95] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.668,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=96] (HSLocalMDS)","HSLMDS [k=95] [kQuality=96] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.777,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=97] (HSLocalMDS)","HSLMDS [k=95] [kQuality=97] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.709,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
"HSLMDS [k=95] [kQuality=98] (HSLocalMDS)","HSLMDS [k=95] [kQuality=98] (HSLocalMDS)","HSLMDS (HSLocalMDS)",95,NA,0.78,0.56,1,NA,175.722,0.877,NA,NA,NA,NA,NA,63,45.142,0.717,0.459
