"","id","k","Agr","ER(Agr)","AdjNum","AdjDenom","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted","AgrAdj"
"1","DRR",1,0.027027027027027,0.00543478260869565,0.0215922444183314,0.994565217391304,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0215922444183314
"2","DRR",2,0.0675675675675676,0.0108695652173913,0.0566980023501763,0.989130434782609,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0566980023501763
"3","DRR",3,0.0702702702702703,0.016304347826087,0.0539659224441833,0.983695652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0539659224441833
"4","DRR",4,0.0810810810810811,0.0217391304347826,0.0593419506462985,0.978260869565217,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0593419506462985
"5","DRR",5,0.0962162162162162,0.0271739130434783,0.069042303172738,0.972826086956522,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.069042303172738
"6","DRR",6,0.0963963963963964,0.0326086956521739,0.0637877007442225,0.967391304347826,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0637877007442225
"7","DRR",7,0.104247104247104,0.0380434782608696,0.0662036259862347,0.96195652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0662036259862347
"8","DRR",8,0.105405405405405,0.0434782608695652,0.0619271445358402,0.956521739130435,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0619271445358402
"9","DRR",9,0.113513513513514,0.0489130434782609,0.0646004700352527,0.951086956521739,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0646004700352527
"10","DRR",10,0.117837837837838,0.0543478260869565,0.0634900117508813,0.945652173913043,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0634900117508813
"11","DRR",11,0.122850122850123,0.0597826086956522,0.0630675141544707,0.940217391304348,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0630675141544707
"12","DRR",12,0.126576576576577,0.0652173913043478,0.0613591852722288,0.934782608695652,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0613591852722288
"13","DRR",13,0.131808731808732,0.0706521739130435,0.0611565578956883,0.929347826086957,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0611565578956883
"14","DRR",14,0.138610038610039,0.0760869565217391,0.0625230820882995,0.923913043478261,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0625230820882995
"15","DRR",15,0.147387387387387,0.0815217391304348,0.0658656482569526,0.918478260869565,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0658656482569526
"16","DRR",16,0.155405405405405,0.0869565217391304,0.068448883666275,0.91304347826087,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.068448883666275
"17","DRR",17,0.163116057233704,0.0923913043478261,0.0707247528858782,0.907608695652174,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0707247528858782
"18","DRR",18,0.167567567567568,0.0978260869565217,0.0697414806110458,0.902173913043478,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0697414806110458
"19","DRR",19,0.172688477951636,0.103260869565217,0.0694276083864184,0.896739130434783,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0694276083864184
"20","DRR",20,0.18027027027027,0.108695652173913,0.0715746180963572,0.891304347826087,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0715746180963572
"21","DRR",21,0.186357786357786,0.114130434782609,0.0722273515751777,0.885869565217391,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0722273515751777
"22","DRR",22,0.191646191646192,0.119565217391304,0.0720809742548873,0.880434782608696,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0720809742548873
"23","DRR",23,0.196239717978848,0.125,0.0712397179788484,0.875,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0712397179788484
"24","DRR",24,0.201126126126126,0.130434782608696,0.0706913435174305,0.869565217391304,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0706913435174305
"25","DRR",25,0.206486486486486,0.135869565217391,0.0706169212690952,0.864130434782609,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0706169212690952
"26","DRR",26,0.20977130977131,0.141304347826087,0.0684669619452228,0.858695652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0684669619452228
"27","DRR",27,0.218618618618619,0.146739130434783,0.071879488183836,0.853260869565217,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.071879488183836
"28","DRR",28,0.224324324324324,0.152173913043478,0.0721504112808461,0.847826086956522,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0721504112808461
"29","DRR",29,0.229636533084809,0.157608695652174,0.072027837432635,0.842391304347826,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.072027837432635
"30","DRR",30,0.236396396396396,0.16304347826087,0.0733529181355268,0.83695652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0733529181355268
"31","DRR",31,0.243940714908457,0.168478260869565,0.0754624540388916,0.831521739130435,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0754624540388916
"32","DRR",32,0.248141891891892,0.173913043478261,0.074228848413631,0.826086956521739,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.074228848413631
"33","DRR",33,0.255200655200655,0.179347826086957,0.0758528291136987,0.820652173913043,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0758528291136987
"34","DRR",34,0.261367249602544,0.184782608695652,0.0765846409068915,0.815217391304348,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0765846409068915
"35","DRR",35,0.265945945945946,0.190217391304348,0.0757285546415981,0.809782608695652,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0757285546415981
"36","DRR",36,0.26996996996997,0.195652173913043,0.0743177960569265,0.804347826086957,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0743177960569265
"37","DRR",37,0.27436084733382,0.201086956521739,0.0732738908120812,0.798913043478261,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0732738908120812
"38","DRR",38,0.279658605974395,0.206521739130435,0.0731368668439607,0.793478260869565,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0731368668439607
"39","DRR",39,0.286902286902287,0.21195652173913,0.0749457651631565,0.78804347826087,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0749457651631565
"40","DRR",40,0.293108108108108,0.217391304347826,0.075716803760282,0.782608695652174,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.075716803760282
"41","DRR",41,0.297560975609756,0.222826086956522,0.0747348886532344,0.777173913043478,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0747348886532344
"42","DRR",42,0.302059202059202,0.228260869565217,0.0737983324939847,0.771739130434783,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0737983324939847
"43","DRR",43,0.307856693903206,0.233695652173913,0.0741610417292925,0.766304347826087,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0741610417292925
"44","DRR",44,0.313513513513514,0.239130434782609,0.0743830787309048,0.760869565217391,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0743830787309048
"45","DRR",45,0.319399399399399,0.244565217391304,0.074834182008095,0.755434782608696,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.074834182008095
"46","DRR",46,0.325851938895417,0.25,0.0758519388954171,0.75,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0758519388954171
"47","DRR",47,0.330419781483611,0.255434782608696,0.0749849988749156,0.744565217391304,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0749849988749156
"48","DRR",48,0.333783783783784,0.260869565217391,0.0729142185663925,0.739130434782609,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0729142185663925
"49","DRR",49,0.340319911748483,0.266304347826087,0.0740155639223962,0.733695652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0740155639223962
"50","DRR",50,0.34627027027027,0.271739130434783,0.0745311398354877,0.728260869565217,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0745311398354877
"51","DRR",51,0.351033386327504,0.277173913043478,0.0738594732840257,0.722826086956522,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0738594732840257
"52","DRR",52,0.356133056133056,0.282608695652174,0.0735243604808822,0.717391304347826,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0735243604808822
"53","DRR",53,0.362672106068333,0.28804347826087,0.0746286278074629,0.71195652173913,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0746286278074629
"54","DRR",54,0.366666666666667,0.293478260869565,0.0731884057971014,0.706521739130435,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0731884057971014
"55","DRR",55,0.372186732186732,0.298913043478261,0.0732736887084713,0.701086956521739,"DRR",NA,NA,0.56,0.11,3,0.155,4.17,0.722,NA,NA,NA,NA,NA,34,8.886,0.261,0.077,0.0732736887084713
