"","id","k","Agr","ER(Agr)","AdjNum","AdjDenom","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted","AgrAdj"
"41","DRR",41,0.676226212811579,0.455555555555556,0.220670657256023,0.544444444444445,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.220670657256023
"42","DRR",42,0.684196755625327,0.466666666666667,0.21753008895866,0.533333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.21753008895866
"43","DRR",43,0.689752108356759,0.477777777777778,0.211974330578982,0.522222222222222,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.211974330578982
"44","DRR",44,0.696803196803197,0.488888888888889,0.207914307914308,0.511111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.207914307914308
"45","DRR",45,0.701587301587302,0.5,0.201587301587302,0.5,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.201587301587302
"46","DRR",46,0.706880076445294,0.511111111111111,0.195768965334183,0.488888888888889,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.195768965334183
"47","DRR",47,0.712181435585691,0.522222222222222,0.189959213363469,0.477777777777778,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.189959213363469
"48","DRR",48,0.720467032967033,0.533333333333333,0.1871336996337,0.466666666666667,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.1871336996337
"49","DRR",49,0.724153397622785,0.544444444444444,0.179708953178341,0.455555555555556,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.179708953178341
"50","DRR",50,0.732087912087912,0.555555555555556,0.176532356532357,0.444444444444444,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.176532356532357
"51","DRR",51,0.737987502693385,0.566666666666667,0.171320836026718,0.433333333333333,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.171320836026718
"52","DRR",52,0.744928148774303,0.577777777777778,0.167150370996525,0.422222222222222,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.167150370996525
"53","DRR",53,0.747874766742691,0.588888888888889,0.158985877853802,0.411111111111111,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.158985877853802
"54","DRR",54,0.754375254375254,0.6,0.154375254375254,0.4,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.154375254375254
"55","DRR",55,0.762437562437562,0.611111111111111,0.151326451326451,0.388888888888889,"DRR",NA,NA,0.66,0.31,3,0.027,3.3,0.846,0.923,0.769,0.8,0.923,0.857,25,13.593,0.544,0.266,0.151326451326451
