"","id","k","Agr","ER(Agr)","AdjNum","AdjDenom","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted","AgrAdj"
"1","DRR",1,0.0121951219512195,0.00408163265306122,0.00811348929815829,0.995918367346939,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.00811348929815829
"2","DRR",2,0.0386178861788618,0.00816326530612245,0.0304546208727393,0.991836734693878,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0304546208727393
"3","DRR",3,0.0555555555555556,0.0122448979591837,0.0433106575963719,0.987755102040816,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0433106575963719
"4","DRR",4,0.0691056910569106,0.0163265306122449,0.0527791604446657,0.983673469387755,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0527791604446657
"5","DRR",5,0.0772357723577236,0.0204081632653061,0.0568276090924175,0.979591836734694,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0568276090924175
"6","DRR",6,0.0819783197831978,0.0244897959183673,0.0574885238648305,0.975510204081633,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0574885238648305
"7","DRR",7,0.0923344947735192,0.0285714285714286,0.0637630662020906,0.971428571428571,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0637630662020906
"8","DRR",8,0.103658536585366,0.0326530612244898,0.071005475360876,0.96734693877551,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.071005475360876
"9","DRR",9,0.111111111111111,0.036734693877551,0.0743764172335601,0.963265306122449,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0743764172335601
"10","DRR",10,0.119918699186992,0.0408163265306122,0.0791023726563796,0.959183673469388,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0791023726563796
"11","DRR",11,0.126755358462676,0.0448979591836735,0.0818573992790021,0.955102040816327,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0818573992790021
"12","DRR",12,0.132791327913279,0.0489795918367347,0.0838117360765444,0.951020408163265,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0838117360765444
"13","DRR",13,0.142901813633521,0.0530612244897959,0.089840589143725,0.946938775510204,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.089840589143725
"14","DRR",14,0.150987224157956,0.0571428571428571,0.0938443670150987,0.942857142857143,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0938443670150987
"15","DRR",15,0.157181571815718,0.0612244897959184,0.0959570820197998,0.938775510204082,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.0959570820197998
"16","DRR",16,0.167936991869919,0.0653061224489796,0.102630869420939,0.93469387755102,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.102630869420939
"17","DRR",17,0.175992348158776,0.0693877551020408,0.106604593056735,0.930612244897959,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.106604593056735
"18","DRR",18,0.183378500451671,0.073469387755102,0.109909112696569,0.926530612244898,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.109909112696569
"19","DRR",19,0.189345314505777,0.0775510204081633,0.111794294097613,0.922448979591837,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.111794294097613
"20","DRR",20,0.196138211382114,0.0816326530612245,0.114505558320889,0.918367346938776,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.114505558320889
"21","DRR",21,0.20305845915602,0.0857142857142857,0.117344173441734,0.914285714285714,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.117344173441734
"22","DRR",22,0.207871396895787,0.0897959183673469,0.11807547852844,0.910204081632653,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.11807547852844
"23","DRR",23,0.211382113821138,0.0938775510204082,0.11750456280073,0.906122448979592,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.11750456280073
"24","DRR",24,0.221375338753388,0.0979591836734694,0.123416155079918,0.902040816326531,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.123416155079918
"25","DRR",25,0.226178861788618,0.102040816326531,0.124138045462087,0.897959183673469,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.124138045462087
"26","DRR",26,0.231863664790494,0.106122448979592,0.125741215810902,0.893877551020408,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.125741215810902
"27","DRR",27,0.239686841312858,0.110204081632653,0.129482759680205,0.889795918367347,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.129482759680205
"28","DRR",28,0.246806039488966,0.114285714285714,0.132520325203252,0.885714285714286,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.132520325203252
"29","DRR",29,0.251191477432016,0.118367346938776,0.13282413049324,0.881632653061225,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.13282413049324
"30","DRR",30,0.25650406504065,0.122448979591837,0.134055085448814,0.877551020408163,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.134055085448814
"31","DRR",31,0.262522947810123,0.126530612244898,0.135992335565225,0.873469387755102,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.135992335565225
"32","DRR",32,0.26854674796748,0.130612244897959,0.13793450306952,0.869387755102041,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.13793450306952
"33","DRR",33,0.275437299827544,0.13469387755102,0.140743422276523,0.86530612244898,"DRR",NA,NA,0.6,0.19,3,0.003,5.354,0.671,NA,NA,NA,NA,NA,70,31.671,0.452,0.167,0.140743422276523
